pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-09-23,88.1,-2.28,6.2,"Romano, Jordan",678554,605447,single,hit_into_play,,,,,9,Curtis Mead singles on a line drive to left fielder Whit Merrifield.   Raimel Tapia scores.    Harold Ramirez to 2nd.,R,R,R,TB,TOR,X,7.0,line_drive,0,1,2023,0.41,-0.48,0.55,1.8,606132.0,,623912.0,0,9,Bot,84.8,100.36,,,672386,,,6.118719811796326,-128.1249563991786,-3.61348836926639,3.1647772085177373,27.024183885347018,-36.89438320857376,3.48,1.63,217.0,84.0,15.0,89.2,2049.0,7.1,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.44,0.974,0.927,0.9,1.0,1.0,0.0,4.0,85,2,Slider,5,6,5,6,6,6,6,6,Strategic,Standard,64.0,0.162,0.782
SL,2023-09-23,86.4,-2.23,6.04,"Romano, Jordan",678554,605447,,foul,,,,,9,Curtis Mead singles on a line drive to left fielder Whit Merrifield.   Raimel Tapia scores.    Harold Ramirez to 2nd.,R,R,R,TB,TOR,S,,,0,0,2023,0.37,-0.34,0.62,2.17,606132.0,,623912.0,0,9,Bot,,,,,672386,,,6.159301889396174,-125.7382567655811,-2.3286279241074546,2.6488325135726027,26.247364073490477,-35.47180624018254,3.48,1.63,2.0,50.6,-47.0,88.0,1950.0,7.4,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.13,,,,,,,,85,1,Slider,5,6,5,6,6,5,5,6,Strategic,Standard,71.0,0.0,-0.036
FF,2023-09-23,96.2,-1.97,6.36,"Romano, Jordan",623912,605447,single,hit_into_play,,,,,3,Harold Ramirez singles on a sharp ground ball to right fielder Cavan Biggio.   Raimel Tapia to 3rd.,R,R,R,TB,TOR,X,9.0,ground_ball,0,1,2023,-0.1,1.61,0.44,2.91,,606132.0,,0,9,Bot,180.93,111.71,,,672386,,,6.748185789081092,-139.79576697557832,-7.300125321924072,-2.938806700030514,34.1978831812308,-9.548094049387696,3.2,1.48,100.0,107.7,2.0,97.7,2242.0,7.4,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.07,0.551,0.496,0.9,1.0,1.0,0.0,4.0,84,2,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,194.0,0.205,0.748
FF,2023-09-23,96.8,-2.63,6.16,"Romano, Jordan",623912,605447,,foul,,,,,5,Harold Ramirez singles on a sharp ground ball to right fielder Cavan Biggio.   Raimel Tapia to 3rd.,R,R,R,TB,TOR,S,,,0,0,2023,-0.24,1.6,0.13,2.33,,606132.0,,0,9,Bot,,,,,672386,,,8.086730024706103,-140.44692657569794,-8.408836656251843,-5.181110736593146,34.01733079561437,-9.252428373146614,3.2,1.48,233.0,79.4,26.0,98.2,2334.0,7.4,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.09,,,,,,,,84,1,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,196.0,0.0,-0.062
FF,2023-09-23,94.2,-2.68,6.03,"Romano, Jordan",650490,605447,double,hit_into_play,,,,,8,Yandy Diaz doubles (35) on a sharp line drive to right fielder Cavan Biggio.,R,R,R,TB,TOR,X,9.0,line_drive,3,1,2023,-0.08,1.57,0.08,2.12,,,,0,9,Bot,207.55,121.99,,,672386,,,7.474558303245535,-136.8334027863659,-8.05845100346618,-2.730204563585454,30.91488773515507,-10.788873177577983,3.41,1.62,153.0,106.4,5.0,95.9,2099.0,7.4,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.09,0.654,0.62,1.25,1.0,1.0,1.0,4.0,83,5,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,199.0,0.244,0.475
FF,2023-09-23,96.1,-2.68,6.18,"Romano, Jordan",650490,605447,,called_strike,,,,,1,Yandy Diaz doubles (35) on a sharp line drive to right fielder Cavan Biggio.,R,R,R,TB,TOR,S,,,3,0,2023,-0.03,1.56,-0.36,3.39,,,,0,9,Bot,,,,,672386,,,6.321747522041418,-139.7084381018722,-5.390197545345679,-1.806648052588496,32.57478802179106,-10.794653322299496,3.59,1.67,,,,97.4,2195.0,7.2,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.33,,,,,,,,83,4,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,200.0,0.0,-0.078
SL,2023-09-23,86.1,-2.79,6.04,"Romano, Jordan",650490,605447,,ball,,,,,11,Yandy Diaz doubles (35) on a sharp line drive to right fielder Cavan Biggio.,R,R,R,TB,TOR,B,,,2,0,2023,0.38,-0.26,-0.82,3.99,,,,0,9,Bot,,,,,672386,,,3.938299791943796,-125.39038195378764,1.9303665790616973,3.267790583522456,25.25409500305777,-35.53185015553268,3.49,1.67,,,,87.4,2052.0,7.0,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.47,,,,,,,,83,3,Slider,5,6,5,6,6,5,5,6,Standard,Standard,75.0,0.0,0.135
SL,2023-09-23,86.3,-2.7,6.0,"Romano, Jordan",650490,605447,,ball,,,,,14,Yandy Diaz doubles (35) on a sharp line drive to right fielder Cavan Biggio.,R,R,R,TB,TOR,B,,,1,0,2023,0.31,-0.41,0.95,1.39,,,,0,9,Bot,,,,,672386,,,8.206379981519712,-125.37367606744422,-3.947089126113357,1.604000728444157,25.341117083092552,-35.83853710796917,3.48,1.7,,,,87.8,2206.0,7.3,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.16,,,,,,,,83,2,Slider,5,6,5,6,6,5,5,6,Standard,Standard,61.0,0.0,0.064
SL,2023-09-23,86.4,-2.31,6.16,"Romano, Jordan",650490,605447,,ball,,,,,14,Yandy Diaz doubles (35) on a sharp line drive to right fielder Cavan Biggio.,R,R,R,TB,TOR,B,,,0,0,2023,0.25,-0.27,1.14,2.05,,,,0,9,Bot,,,,,672386,,,7.833479938403916,-125.53354141965136,-2.99448214217235,0.9959202232437476,26.879702396622186,-34.63613419805174,3.59,1.62,,,,87.6,2194.0,7.2,716463,605447,672386,665489,676914,656305,666182,593160,595281,624415,53.26,,,,,,,,83,1,Slider,5,6,5,6,6,5,5,6,Standard,Standard,57.0,0.0,0.036
SL,2023-09-22,86.4,-1.89,6.34,"Romano, Jordan",650907,605447,strikeout,called_strike,,,,,5,Rene Pinto called out on strikes.,R,R,R,TB,TOR,S,2.0,,1,2,2023,0.1,-0.17,0.13,2.46,,,,2,9,Bot,,,,,672386,,,4.682268072921829,-125.73261152915384,-2.6741925206912223,0.1025821678468755,26.98234473183652,-33.64583864299094,3.39,1.58,,,,87.9,2084.0,7.4,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.13,,,0.0,1.0,0.0,0.0,,75,4,Slider,2,6,2,6,6,2,2,6,Standard,Standard,46.0,-0.001,-0.074
SL,2023-09-22,86.8,-1.91,6.25,"Romano, Jordan",650907,605447,,called_strike,,,,,2,Rene Pinto called out on strikes.,R,R,R,TB,TOR,S,,,1,1,2023,0.1,-0.55,0.06,3.24,,,,2,9,Bot,,,,,672386,,,4.582926157148718,-126.2719749638794,0.2216971681278545,-0.0035221155602978,29.26367685619276,-38.26879987590787,3.34,1.56,,,,87.9,2140.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.21,,,,,,,,75,3,Slider,2,6,2,6,6,2,2,6,Standard,Standard,55.0,0.0,-0.027
SL,2023-09-22,86.0,-2.21,6.35,"Romano, Jordan",650907,605447,,ball,,,,,13,Rene Pinto called out on strikes.,R,R,R,TB,TOR,B,,,0,1,2023,-0.06,-0.33,-1.5,2.24,,,,2,9,Bot,,,,,672386,,,1.85008118690939,-125.19975112294102,-2.855974493278569,-1.015312301659314,25.69498544743221,-35.23817517791748,3.34,1.58,,,,87.8,2216.0,7.5,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.05,,,,,,,,75,2,Slider,2,6,2,6,6,2,2,6,Standard,Standard,47.0,0.0,0.012
SL,2023-09-22,85.4,-2.33,6.09,"Romano, Jordan",650907,605447,,called_strike,,,,,2,Rene Pinto called out on strikes.,R,R,R,TB,TOR,S,,,0,0,2023,0.13,-0.41,-0.18,3.21,,,,2,9,Bot,,,,,672386,,,4.897670510014139,-124.22352259239888,0.431242333135476,0.2749937688649343,27.16743216021275,-36.72770585379232,3.42,1.56,,,,86.6,2096.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.19,,,,,,,,75,1,Slider,2,6,2,6,6,2,2,6,Standard,Standard,73.0,0.0,-0.017
SL,2023-09-22,85.8,-2.38,6.11,"Romano, Jordan",678545,605447,field_out,hit_into_play,,,,,5,Osleivis Basabe flies out to center fielder Kevin Kiermaier.,R,R,R,TB,TOR,X,8.0,fly_ball,3,1,2023,0.31,-0.26,0.05,2.26,,,,1,9,Bot,135.55,56.8,,,672386,,,5.25801630692267,-124.81440445241287,-2.298147537543111,2.066703430275385,26.9002561704848,-34.64419013641667,3.52,1.56,353.0,94.9,30.0,87.4,2162.0,7.5,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.02,0.194,0.334,0.0,1.0,0.0,0.0,5.0,74,5,Slider,2,6,2,6,6,2,2,6,Standard,Standard,70.0,-0.005,-0.273
FF,2023-09-22,97.0,-1.9,6.17,"Romano, Jordan",678545,605447,,ball,,,,,12,Osleivis Basabe flies out to center fielder Kevin Kiermaier.,R,R,R,TB,TOR,B,,,2,1,2023,-0.06,1.67,1.22,2.81,,,,1,9,Bot,,,,,672386,,,8.612924362739303,-140.69427623369214,-7.302148863717567,-2.9801999820330902,36.15934524675696,-8.46701497804916,3.61,1.58,,,,98.0,2308.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.18,,,,,,,,74,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Strategic,196.0,0.0,0.077
FF,2023-09-22,96.9,-2.05,6.26,"Romano, Jordan",678545,605447,,ball,,,,,12,Osleivis Basabe flies out to center fielder Kevin Kiermaier.,R,R,R,TB,TOR,B,,,1,1,2023,0.04,1.55,0.53,4.69,,,,1,9,Bot,,,,,672386,,,6.954544696400593,-140.81788147306733,-2.160693959720849,-1.2617312977397142,35.83695114440202,-11.410021221210036,3.64,1.58,,,,98.3,2222.0,7.4,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.08,,,,,,,,74,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,195.0,0.0,0.034
FF,2023-09-22,96.8,-1.82,6.36,"Romano, Jordan",678545,605447,,ball,,,,,11,Osleivis Basabe flies out to center fielder Kevin Kiermaier.,R,R,R,TB,TOR,B,,,0,1,2023,-0.1,1.76,-0.74,4.14,,,,1,9,Bot,,,,,672386,,,3.1740343125313144,-140.8554320420766,-4.401366965488712,-2.1605834293442348,35.8026740601424,-8.08970302767066,3.65,1.61,,,,98.1,2325.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.22,,,,,,,,74,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,192.0,0.0,0.019
FF,2023-09-22,97.3,-2.09,6.25,"Romano, Jordan",678545,605447,,foul,,,,,3,Osleivis Basabe flies out to center fielder Kevin Kiermaier.,R,R,R,TB,TOR,S,,,0,0,2023,-0.23,1.58,0.56,3.58,,,,1,9,Bot,,,,,672386,,,7.764835966710954,-141.31161470541537,-5.297252380071527,-5.068203643721259,35.91344937096865,-10.012544769516682,3.52,1.56,262.0,77.5,38.0,98.6,2289.0,7.4,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.13,,,,,,,,74,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,198.0,0.0,-0.026
SL,2023-09-22,86.1,-2.2,6.15,"Romano, Jordan",666018,605447,field_out,hit_into_play,,,,,4,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,X,5.0,popup,2,2,2023,0.05,-0.26,-0.54,2.61,,,,0,9,Bot,95.6,191.58,,,672386,,,3.895526312512665,-125.36124832308673,-1.6002784644028585,-0.3053642718630568,27.84161009378489,-34.73677599799438,3.24,1.58,93.0,87.8,77.0,87.2,2147.0,7.2,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.3,0.003,0.003,0.0,1.0,0.0,0.0,3.0,73,6,Slider,2,6,2,6,6,2,2,6,Standard,Standard,49.0,-0.01,-0.214
SL,2023-09-22,87.8,-2.32,6.2,"Romano, Jordan",666018,605447,,foul,,,,,14,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,S,,,2,2,2023,0.15,-0.13,0.87,1.71,,,,0,9,Bot,,,,,672386,,,7.525706201733134,-127.63603933069412,-4.5177968372289605,0.0073609947929928,27.55573193536801,-32.791205658103145,3.24,1.58,203.0,87.9,17.0,89.0,2116.0,7.2,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.29,,,,,,,,73,5,Slider,2,6,2,6,6,2,2,6,Standard,Standard,67.0,0.0,0.0
SL,2023-09-22,84.2,-2.43,6.06,"Romano, Jordan",666018,605447,,called_strike,,,,,6,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,S,,,2,1,2023,0.32,-0.39,0.51,2.5,,,,0,9,Bot,,,,,672386,,,6.292532537991555,-122.37864392395132,-1.0181827472137222,1.865186649226646,26.53031722146121,-36.10984737298615,3.22,1.51,,,,85.2,2109.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.25,,,,,,,,73,4,Slider,2,6,2,6,6,2,2,6,Standard,Standard,64.0,0.0,-0.067
FF,2023-09-22,96.6,-2.67,6.05,"Romano, Jordan",666018,605447,,ball,,,,,11,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,B,,,1,1,2023,-0.31,1.65,-1.19,3.95,,,,0,9,Bot,,,,,672386,,,4.728466834335586,-140.51625190999624,-3.817111871797767,-5.324664159897309,35.369149206447446,-9.71037891551363,3.2,1.51,,,,97.8,2245.0,7.2,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.27,,,,,,,,73,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,205.0,0.0,0.053
FF,2023-09-22,97.4,-2.23,6.23,"Romano, Jordan",666018,605447,,ball,,,,,11,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,B,,,0,1,2023,-0.62,1.62,-0.83,3.82,,,,0,9,Bot,,,,,672386,,,5.2645824221682656,-141.57047737690635,-4.680609185872753,-9.58916982175938,35.665002965119704,-9.63527284590825,3.25,1.54,,,,98.6,2421.0,7.3,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.23,,,,,,,,73,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,204.0,0.0,0.028
FF,2023-09-22,96.3,-2.34,6.1,"Romano, Jordan",666018,605447,,foul,,,,,6,Jonathan Aranda pops out to third baseman Matt Chapman in foul territory.,R,L,R,TB,TOR,S,,,0,0,2023,-0.2,1.74,0.38,2.68,,,,0,9,Bot,,,,,672386,,,7.824012418836507,-139.87502264186315,-7.552795229710689,-4.399846845682903,32.26249274991315,-7.7643090543721245,3.24,1.58,210.0,71.4,42.0,98.0,2359.0,7.4,716479,605447,672386,624415,669289,656305,666182,662139,595281,543807,53.13,,,,,,,,73,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,202.0,0.0,-0.038
SL,2023-09-22,90.1,-2.05,6.27,"Romano, Jordan",678554,605447,force_out,hit_into_play,,,,,9,"Curtis Mead grounds into a force out, fielded by third baseman Matt Chapman.   Taylor Walls out at 3rd.",R,R,R,TB,TOR,X,5.0,ground_ball,1,2,2023,0.26,-0.4,0.83,1.9,622534.0,670764.0,670623.0,2,8,Bot,95.6,165.56,,,672386,,,6.709630833312747,-131.04996187910513,-4.087444011632854,1.5684946870993115,28.37106934340225,-36.095428653522106,3.49,1.63,2.0,67.7,-46.0,91.8,2213.0,7.4,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.12,0.209,0.201,0.0,1.0,0.0,0.0,2.0,66,5,Slider,2,4,2,4,4,2,2,4,Standard,Standard,56.0,-0.15,-0.508
SL,2023-09-22,89.8,-1.89,6.37,"Romano, Jordan",678554,605447,,ball,,,,,14,"Curtis Mead grounds into a force out, fielded by third baseman Matt Chapman.   Taylor Walls out at 3rd.",R,R,R,TB,TOR,B,,,0,2,2023,0.18,-0.38,1.4,1.28,622534.0,670764.0,670623.0,2,8,Bot,,,,,672386,,,7.896357254359125,-130.39770673710524,-5.84702892623887,0.2805312978153053,29.13110668402272,-35.35048791402457,3.62,1.71,,,,91.1,2283.0,7.3,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.19,,,,,,,,66,4,Slider,2,4,2,4,4,2,2,4,Standard,Standard,42.0,0.0,0.033
FF,2023-09-22,98.4,-1.9,6.4,"Romano, Jordan",678554,605447,,foul,,,,,11,"Curtis Mead grounds into a force out, fielded by third baseman Matt Chapman.   Taylor Walls out at 3rd.",R,R,R,TB,TOR,S,,,0,2,2023,-0.53,1.84,-1.41,3.24,622534.0,670764.0,670623.0,2,8,Bot,,,,,672386,,,2.619658794245637,-143.00348051860854,-7.421365986093803,-7.873243185529452,36.96487587979973,-5.470976579995745,3.49,1.63,147.0,63.5,62.0,99.6,2386.0,7.3,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.19,,,,,,,,66,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,198.0,0.0,0.0
FF,2023-09-22,96.8,-1.97,6.27,"Romano, Jordan",678554,605447,,called_strike,,,,,6,"Curtis Mead grounds into a force out, fielded by third baseman Matt Chapman.   Taylor Walls out at 3rd.",R,R,R,TB,TOR,S,,,0,1,2023,-0.19,1.59,0.8,2.64,622534.0,670764.0,670623.0,2,8,Bot,,,,,672386,,,7.958857780183313,-140.48383510161628,-7.819733402672563,-4.477948728770178,36.1867092534012,-9.462772499284409,3.57,1.69,,,,97.9,2287.0,7.4,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.11,,,,,,,,66,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,199.0,0.0,-0.166
FF,2023-09-22,97.0,-2.42,6.04,"Romano, Jordan",678554,605447,,called_strike,,,,,3,"Curtis Mead grounds into a force out, fielded by third baseman Matt Chapman.   Taylor Walls out at 3rd.",R,R,R,TB,TOR,S,,,0,0,2023,-0.4,1.61,0.63,3.04,622534.0,670764.0,670623.0,2,8,Bot,,,,,672386,,,9.261004510183186,-140.79732659823785,-6.192945054792256,-7.696349029457915,36.40392834716919,-9.612731728640853,3.55,1.69,,,,98.3,2308.0,7.5,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.01,,,,,,,,66,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,207.0,0.0,-0.136
FF,2023-09-22,96.7,-2.23,6.23,"Romano, Jordan",670623,605447,walk,ball,,,,,11,Isaac Paredes walks.   Manuel Margot to 3rd.    Taylor Walls to 2nd.,R,R,R,TB,TOR,B,,,3,0,2023,-0.29,1.65,-0.5,3.74,,622534.0,670764.0,2,8,Bot,,,,,672386,,,5.347824647394307,-140.5475745410457,-4.848415078921372,-5.124688437219329,35.59523091252968,-9.466190323578829,3.3,1.51,,,,97.9,2208.0,7.3,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,53.21,,,0.7,1.0,0.0,0.0,,65,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,198.0,0.068,0.134
SL,2023-09-22,87.0,-2.33,6.1,"Romano, Jordan",670623,605447,,ball,,,,,14,Isaac Paredes walks.   Manuel Margot to 3rd.    Taylor Walls to 2nd.,R,R,R,TB,TOR,B,,,2,0,2023,0.3,-0.29,1.58,1.34,,622534.0,670764.0,2,8,Bot,,,,,672386,,,8.958944045868897,-126.30636375325118,-4.615834531070204,1.06544704280786,29.377613043098776,-34.381291691601966,3.32,1.53,,,,88.2,2110.0,7.5,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,52.99,,,,,,,,65,3,Slider,2,4,2,4,4,2,2,4,Standard,Standard,60.0,0.0,0.107
FF,2023-09-22,96.9,-2.55,6.06,"Romano, Jordan",670623,605447,,ball,,,,,3,Isaac Paredes walks.   Manuel Margot to 3rd.    Taylor Walls to 2nd.,R,R,R,TB,TOR,B,,,1,0,2023,-0.33,1.53,0.42,3.51,,622534.0,670764.0,2,8,Bot,,,,,672386,,,8.86715888770483,-140.70342126376508,-4.7633555009120805,-6.703418555937653,36.75064303505173,-11.059031792674311,3.47,1.59,,,,98.3,2273.0,7.5,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,52.98,,,,,,,,65,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,205.0,0.0,0.033
FF,2023-09-22,97.0,-2.13,6.17,"Romano, Jordan",670623,605447,,ball,,,,,14,Isaac Paredes walks.   Manuel Margot to 3rd.    Taylor Walls to 2nd.,R,R,R,TB,TOR,B,,,0,0,2023,-0.17,1.67,1.56,1.62,,622534.0,670764.0,2,8,Bot,,,,,672386,,,10.455829157181263,-140.46243644014302,-10.5639932552065,-4.947072995115238,36.36894265231573,-7.614875541702021,3.26,1.49,,,,98.1,2352.0,7.5,716479,605447,672386,624415,669289,656305,666182,593160,662139,543807,52.97,,,,,,,,65,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,198.0,0.0,0.048
SL,2023-09-16,91.1,-2.39,6.39,"Romano, Jordan",657077,605447,strikeout,called_strike,,,,,4,Alex Verdugo called out on strikes.,R,L,R,TOR,BOS,S,2.0,,0,2,2023,0.54,-0.17,-0.55,2.54,,657136.0,646240.0,2,11,Top,,,,,672386,,,3.5387903375780203,-132.62857708198771,-3.4997218162528787,5.716829473723547,27.38612463143484,-33.628276613711506,3.38,1.42,,,,93.2,2261.0,7.4,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.1,,,0.0,1.0,0.0,0.0,,82,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,81.0,0.118,-0.311
SL,2023-09-16,89.1,-2.55,6.25,"Romano, Jordan",657077,605447,,foul_tip,,,,,8,Alex Verdugo called out on strikes.,R,L,R,TOR,BOS,S,,,0,1,2023,0.43,-0.27,-0.01,1.64,,657136.0,646240.0,2,11,Top,,,,,672386,,,5.444354398688378,-129.64832855628217,-4.778792819045153,3.655616219729436,28.10424296635945,-34.398286711621274,3.49,1.58,,,,90.6,2138.0,7.3,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.21,,,,,,,,82,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,77.0,0.0,-0.098
SL,2023-09-16,89.1,-2.5,6.29,"Romano, Jordan",657077,605447,,foul,,,,,9,Alex Verdugo called out on strikes.,R,L,R,TOR,BOS,S,,,0,0,2023,0.25,-0.1,0.62,2.01,,657136.0,646240.0,2,11,Top,,,,,672386,,,7.299545185281159,-129.54838540846544,-4.328092945219966,1.2418948292072416,27.027240627160364,-32.61198980753566,3.49,1.58,3.0,,-33.0,90.7,2165.0,7.3,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.18,,,,,,,,82,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,72.0,0.0,-0.063
FF,2023-09-16,97.3,-2.19,6.3,"Romano, Jordan",457759,605447,field_out,hit_into_play,,,,,5,Justin Turner flies out to right fielder George Springer.,R,R,R,TOR,BOS,X,9.0,fly_ball,0,0,2023,-0.26,1.59,-0.07,2.49,,657136.0,646240.0,1,11,Top,173.18,106.47,,,672386,,,6.409663885895504,-141.35220631552312,-8.468681486526485,-4.976387950744598,34.51572653528616,-9.027459315494172,3.35,1.53,259.0,81.0,43.0,99.1,2318.0,7.5,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,52.97,0.023,0.022,0.0,1.0,0.0,0.0,3.0,81,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,201.0,0.091,-0.463
FF,2023-09-16,96.4,-2.75,6.07,"Romano, Jordan",678882,605447,field_out,hit_into_play,,,,,11,Ceddanne Rafaela flies out to left fielder Whit Merrifield.,R,R,R,TOR,BOS,X,7.0,fly_ball,3,1,2023,-0.48,1.51,-0.57,3.66,,657136.0,,0,11,Top,79.58,67.79,,,672386,,,7.064803920980888,-140.21723574204853,-4.364040837351874,-7.979454527156782,32.632374350206426,-11.444248631421145,3.31,1.53,344.0,98.3,39.0,98.6,2366.0,7.6,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,52.9,0.12,0.218,0.0,1.0,0.0,0.0,3.0,79,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,209.0,0.115,-0.536
FF,2023-09-16,96.2,-2.98,6.03,"Romano, Jordan",678882,605447,,called_strike,,,,,13,Ceddanne Rafaela flies out to left fielder Whit Merrifield.,R,R,R,TOR,BOS,S,,,3,0,2023,-0.56,1.62,-0.85,2.25,,657136.0,,0,11,Top,,,,,672386,,,7.035279719967143,-139.78441614466308,-8.25211743999743,-8.882080752492744,31.552458132516715,-9.269816157839452,3.33,1.42,,,,98.1,2384.0,7.4,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.07,,,,,,,,79,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,211.0,0.0,-0.061
SL,2023-09-16,87.3,-3.06,6.05,"Romano, Jordan",678882,605447,,ball,,,,,14,Ceddanne Rafaela flies out to left fielder Whit Merrifield.,R,R,R,TOR,BOS,B,,,2,0,2023,0.36,-0.14,0.58,0.75,,657136.0,,0,11,Top,,,,,672386,,,8.147140665675414,-126.80741862804857,-6.405598196747079,2.300000137458117,24.796574264412104,-32.62842860619591,3.33,1.44,,,,88.9,2205.0,7.3,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.24,,,,,,,,79,3,Slider,2,2,2,2,2,2,2,2,Strategic,Standard,94.0,0.0,0.115
FF,2023-09-16,95.5,-2.51,6.21,"Romano, Jordan",678882,605447,,ball,,,,,12,Ceddanne Rafaela flies out to left fielder Whit Merrifield.,R,R,R,TOR,BOS,B,,,1,0,2023,-0.07,1.34,0.79,3.58,,657136.0,,0,11,Top,,,,,672386,,,9.009128760369848,-138.72167120949084,-4.381697300262081,-2.9289891454086643,31.64364945580403,-14.017548700796048,3.17,1.39,,,,97.2,2267.0,7.4,716566,605447,672386,665489,624415,669289,666182,593160,662139,543807,53.13,,,,,,,,79,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Strategic,196.0,0.0,0.071
